Month,Day,Interval,Service Level,Call Volume,Abandoned Calls,Abandoned Rate,CCT,client,source_sheet,hour,minute,time_index,Call Volume_lag_1,Call Volume_lag_2,Call Volume_lag_7,Call Volume_lag_14,Call Volume_lag_21,Call Volume_lag_28,Call Volume_rollmean_3,Call Volume_rollstd_3,Call Volume_rollmin_3,Call Volume_rollmax_3,Call Volume_rollmean_7,Call Volume_rollstd_7,Call Volume_rollmin_7,Call Volume_rollmax_7,Call Volume_rollmean_14,Call Volume_rollstd_14,Call Volume_rollmin_14,Call Volume_rollmax_14,Call Volume_rollmean_30,Call Volume_rollstd_30,Call Volume_rollmin_30,Call Volume_rollmax_30,diff_lag7,pct_change_7,volatility_ratio,volume_x_service,trend,trend_squared,outlier_column
May,27,06:30:00,0.9333,45.0,0.0,0.0,236.91,C,C - Interval,6.0,30.0,13.0,19.0,8.0,222.0,26.0,516.0,423.0,699.0,597.6411967058497,9.0,1054.0,850.0,374.38349322586333,9.0,1054.0,622.5,396.2258000375345,9.0,1054.0,468.8333333333333,313.6812662267367,9.0,1054.0,-177.0,-0.9497767857142857,0.4404511685010157,41.9985,901,811801,Call Volume_rollstd_3
May,27,14:00:00,0.9757,1073.0,1.0,0.0009,352.55,C,C - Interval,14.0,0.0,28.0,1054.0,1034.0,896.0,65.0,62.0,49.0,711.0,576.8596016363081,45.0,1054.0,728.4285714285714,480.17873656339606,9.0,1054.0,621.0714285714286,398.4204320304624,9.0,1054.0,458.43333333333334,322.56329860849803,9.0,1054.0,177.0,0.11076604554865424,0.6591981086377274,1046.9261,902,813604,Call Volume_rollstd_3
May,27,13:00:00,0.8907,1027.0,2.0,0.0019,359.79,C,C - Interval,13.0,0.0,26.0,9.0,1073.0,1008.0,225.0,547.0,111.0,724.0,588.107983281982,45.0,1073.0,743.7142857142857,490.592062133675,9.0,1073.0,689.1428571428571,387.4869441260333,9.0,1073.0,482.46666666666664,340.7092737149988,9.0,1073.0,19.0,0.018849206349206348,0.6596512552700202,914.7489,903,815409,Call Volume_rollstd_3
May,27,20:00:00,0.8987,471.0,7.0,0.0149,341.11,C,C - Interval,20.0,0.0,40.0,1027.0,9.0,983.0,340.0,7.0,128.0,715.0,580.6926898110567,45.0,1073.0,746.4285714285714,492.3473899402256,9.0,1073.0,746.4285714285714,372.58715331206287,9.0,1073.0,503.73333333333335,354.3139980235074,9.0,1073.0,-512.0,-0.5208545269582909,0.6596041587715941,423.28770000000003,904,817216,Call Volume_rollstd_3
May,27,17:00:00,0.9074,983.0,11.0,0.0112,363.86,C,C - Interval,17.0,0.0,34.0,785.0,19.0,1027.0,1008.0,225.0,547.0,489.3333333333333,411.789185546844,19.0,785.0,597.8571428571429,309.5762849290569,19.0,1027.0,670.7857142857143,401.30252899803594,9.0,1073.0,537.2333333333333,363.9977911389335,9.0,1073.0,-44.0,-0.042843232716650435,0.5178097955802624,891.9742,910,828100,Call Volume_rollstd_3
May,27,16:30:00,0.9529,1067.0,5.0,0.0047,348.53,C,C - Interval,16.0,30.0,33.0,983.0,785.0,471.0,983.0,340.0,7.0,595.6666666666666,509.12604857081635,19.0,983.0,591.5714285714286,299.6997704052387,19.0,983.0,669.0,399.73914571303163,9.0,1073.0,558.0333333333333,371.2188204330134,9.0,1073.0,596.0,1.2653927813163481,0.506616371126943,1016.7443,911,829921,Call Volume_rollstd_3
May,27,06:00:00,0.9474,19.0,0.0,0.0,247.26,C,C - Interval,6.0,0.0,12.0,8.0,7.0,191.0,45.0,239.0,444.0,654.0,564.3571564178131,9.0,1057.0,890.4285714285714,394.42610509568505,9.0,1106.0,741.0,370.54595894747996,9.0,1106.0,705.6333333333333,380.76225574799116,9.0,1106.0,-172.0,-0.9821930646672915,0.4429620946044915,18.0006,918,842724,Call Volume_rollstd_3
May,27,04:00:00,1.0,8.0,0.0,0.0,204.5,C,C - Interval,4.0,0.0,8.0,7.0,547.0,164.0,35.0,291.0,452.0,308.0,509.24748403894915,9.0,896.0,740.7142857142857,500.7896146040154,9.0,1106.0,708.7142857142857,413.1256893063356,9.0,1106.0,702.2666666666667,386.52188530029156,9.0,1106.0,-156.0,-0.9925163704396632,0.676090125791342,8.0,919,844561,Call Volume_rollstd_3
May,22,21:30:00,1.0,247.0,0.0,0.0,367.83,C,C - Interval,21.0,30.0,43.0,231.0,17.0,15.0,118.0,467.0,839.0,367.3333333333333,434.835984404848,17.0,854.0,162.57142857142858,315.7846614086145,6.0,854.0,105.5,223.55957732869183,6.0,854.0,116.56666666666666,172.75509540533162,6.0,854.0,232.0,5.0,1.9424364058526375,247.0,971,942841,Call Volume_rollstd_3
May,23,07:30:00,0.9776,135.0,1.0,0.0074,274.05,C,C - Interval,7.0,30.0,15.0,75.0,17.0,6.0,51.0,809.0,734.0,392.0,409.2419822061269,75.0,854.0,206.0,303.51496393643293,6.0,854.0,115.78571428571429,226.74356188686286,6.0,854.0,113.53333333333333,172.93545404100135,6.0,854.0,129.0,5.0,1.4733736113419074,131.976,973,946729,Call Volume_rollstd_3
May,23,05:30:00,0.5385,17.0,4.0,0.2353,339.23,C,C - Interval,5.0,30.0,11.0,247.0,231.0,6.0,101.0,436.0,836.0,590.3333333333334,485.2693410193285,30.0,873.0,730.1428571428571,313.3498729170689,30.0,897.0,558.0714285714286,323.5803227557646,30.0,897.0,321.8333333333333,347.13349149792475,6.0,897.0,11.0,-0.9771812080536912,0.42916241643895175,9.154499999999999,986,972196,Call Volume_rollstd_3
May,23,06:30:00,0.9348,47.0,1.0,0.0213,252.89,C,C - Interval,6.0,30.0,13.0,30.0,868.0,745.0,75.0,12.0,77.0,305.0,487.615627313153,17.0,868.0,626.1428571428571,412.66791676093504,17.0,897.0,553.9285714285714,330.53743283551717,17.0,897.0,318.46666666666664,349.65911807155015,6.0,897.0,-698.0,-0.9419035846724351,0.6590635220913862,43.9356,987,974169,Call Volume_rollstd_3
May,22,06:00:00,0.913,23.0,0.0,0.0,312.22,C,C - Interval,6.0,0.0,12.0,235.0,11.0,165.0,18.0,491.0,925.0,419.3333333333333,381.29559836606194,47.0,809.0,435.14285714285717,410.201344289781,17.0,873.0,587.8571428571429,335.3053389519319,17.0,897.0,352.76666666666665,354.9865158520548,6.0,897.0,-142.0,-0.9736540664375716,0.9426820124847232,20.999000000000002,990,980100,Call Volume_rollstd_3
May,22,06:30:00,0.9744,39.0,0.0,0.0,296.64,C,C - Interval,6.0,30.0,13.0,23.0,235.0,221.0,20.0,357.0,828.0,411.3333333333333,393.08311250082113,23.0,809.0,313.7142857142857,383.9529981155316,17.0,868.0,554.8571428571429,367.4050075331569,17.0,897.0,352.3666666666667,355.36348398101626,6.0,897.0,-182.0,-0.9550691244239631,1.2238938919893996,38.0016,991,982081,Call Volume_rollstd_3
May,22,07:00:00,1.0,79.0,0.0,0.0,262.95,C,C - Interval,7.0,0.0,14.0,39.0,23.0,268.0,13.0,300.0,785.0,290.3333333333333,449.24974494520643,23.0,809.0,195.28571428571428,304.02232060914895,17.0,809.0,511.07142857142856,390.7246648680669,17.0,897.0,352.3,355.42409345301303,6.0,897.0,-189.0,1.6333333333333333,1.5568077865867174,79.0,992,984064,Call Volume_rollstd_3
May,22,14:00:00,0.9833,902.0,2.0,0.0022,334.85,C,C - Interval,14.0,0.0,28.0,914.0,14.0,783.0,79.0,268.0,13.0,399.0,444.1970283556609,14.0,885.0,646.8571428571429,346.6897886061977,14.0,885.0,521.7142857142857,320.2024428320369,14.0,885.0,519.8666666666667,339.23572653970155,14.0,897.0,119.0,0.15197956577266922,0.5359603622445636,886.9366,1006,1012036,Call Volume_rollstd_3
May,22,14:30:00,0.5354,911.0,35.0,0.0384,333.75,C,C - Interval,14.0,30.0,29.0,902.0,914.0,836.0,137.0,59.0,34.0,600.3333333333334,507.8506998452728,14.0,902.0,663.8571428571429,357.2354165772808,14.0,902.0,580.5,307.9867005120631,14.0,902.0,533.7666666666667,346.22891404320904,14.0,902.0,75.0,0.08971291866028708,0.5381209201723618,487.7494,1007,1014049,Call Volume_rollstd_3
May,22,15:00:00,0.7617,879.0,6.0,0.0068,342.56,C,C - Interval,15.0,0.0,30.0,911.0,902.0,871.0,261.0,15.0,79.0,609.0,515.3047641929968,14.0,911.0,674.5714285714286,364.3134443227235,14.0,911.0,635.7857142857143,291.2667766238278,14.0,911.0,542.4,352.4519629777882,14.0,911.0,8.0,0.009184845005740528,0.5400665205970064,669.5343,1008,1016064,Call Volume_rollstd_3
May,23,14:30:00,0.914,917.0,10.0,0.0109,357.31,C,C - Interval,14.0,30.0,29.0,175.0,47.0,897.0,267.0,12.0,35.0,669.3333333333334,428.11252414912303,175.0,919.0,570.4285714285714,267.07543075746634,175.0,919.0,683.6428571428571,223.41737662013645,175.0,919.0,622.9333333333333,283.91826571954647,14.0,919.0,20.0,0.6115992970123023,0.4682013561989142,838.138,1022,1044484,Call Volume_rollstd_3
May,24,09:00:00,1.0,343.0,1.0,0.0029,294.07,C,C - Interval,9.0,0.0,18.0,917.0,175.0,889.0,381.0,17.0,41.0,668.6666666666666,427.53050573419137,175.0,917.0,620.1428571428571,297.4292232736106,175.0,919.0,686.3571428571429,226.18699110482606,175.0,919.0,650.8666666666667,269.4106893577712,14.0,919.0,-546.0,-0.3313840155945419,0.4796140435188377,343.0,1023,1046529,Call Volume_rollstd_3
May,24,10:00:00,0.9978,455.0,0.0,0.0051,321.1,C,C - Interval,10.0,0.0,20.0,392.0,187.0,44.0,9.0,772.0,439.0,478.3333333333333,389.07240114576786,175.0,917.0,595.8571428571429,314.10848899248697,175.0,919.0,649.5714285714286,237.70949118157196,175.0,919.0,657.7333333333333,258.2560789194519,14.0,919.0,411.0,-0.02569593147751606,0.5271540213251998,453.999,1024,1048576,Call Volume_rollstd_3
May,23,16:00:00,0.2726,971.0,197.0,0.2029,322.12,C,C - Interval,16.0,0.0,32.0,343.0,917.0,873.0,485.0,231.0,19.0,352.6666666666667,405.71459590866726,56.0,815.0,351.57142857142856,268.3230994795011,56.0,815.0,259.64285714285717,211.93090570090934,56.0,815.0,364.03333333333336,210.20260888392613,56.0,815.0,98.0,5.0,0.7632107665000031,264.69460000000004,1058,1119364,Call Volume_rollstd_3
May,23,16:30:00,0.2915,876.0,56.0,0.0639,362.75,C,C - Interval,16.0,30.0,33.0,971.0,343.0,868.0,652.0,247.0,15.0,614.0,489.4966802747492,56.0,971.0,479.2857142857143,323.034938402291,56.0,971.0,309.5,284.8672430340933,56.0,971.0,377.46666666666664,235.0906990538095,56.0,971.0,8.0,1.0045766590389016,0.6739924199153613,255.35399999999998,1059,1121481,Call Volume_rollstd_3
May,24,06:30:00,0.973,37.0,0.0,0.0,324.32,C,C - Interval,6.0,30.0,13.0,106.0,772.0,321.0,816.0,30.0,707.0,345.6666666666667,370.1652784005182,106.0,772.0,289.85714285714283,224.45001564671358,106.0,772.0,432.0,233.20740191445807,106.0,816.0,384.3333333333333,270.7777219651633,56.0,971.0,-284.0,-0.8847352024922118,0.7743470229309981,36.001,1074,1153476,Call Volume_rollstd_3
May,23,23:30:00,1.0,85.0,0.0,0.0,268.51,C,C - Interval,23.0,30.0,47.0,52.0,44.0,9.0,37.0,321.0,816.0,305.0,405.9026976998303,37.0,772.0,249.28571428571428,242.80013336467755,37.0,772.0,376.35714285714283,227.39954913115838,37.0,772.0,376.46666666666664,277.46919472797,37.0,971.0,76.0,-0.6840148698884758,0.9739833430101679,85.0,1075,1155625,Call Volume_rollstd_3
June,8,08:00:00,1.0,73.0,0.0,0.0,290.73,C,C - Interval,8.0,0.0,16.0,38.0,552.0,40.0,12.0,162.0,346.0,432.6666666666667,378.3864867213591,9.0,737.0,191.14285714285714,314.2798267846824,7.0,737.0,106.42857142857143,230.99740733999775,7.0,737.0,208.56666666666666,245.50394102227955,7.0,772.0,33.0,5.0,1.6442143404280845,73.0,1092,1192464,Call Volume_rollstd_3
June,23,08:00:00,0.915,247.0,0.0,0.0,317.17,C,C - Interval,8.0,0.0,16.0,139.0,72.0,8.0,43.0,158.0,309.0,316.3333333333333,365.7995808271698,73.0,737.0,219.14285714285714,299.09164067858865,9.0,737.0,117.85714285714286,228.88890726317547,7.0,737.0,176.9,224.6502799371987,7.0,772.0,239.0,5.0,1.3648249574642246,226.005,1094,1196836,Call Volume_rollstd_3
June,23,14:30:00,0.8252,1095.0,14.0,0.0128,350.93,C,C - Interval,14.0,30.0,29.0,993.0,1040.0,937.0,139.0,8.0,35.0,701.6666666666666,545.8134601980184,72.0,1040.0,892.7142857142857,364.66684077648904,72.0,1091.0,770.2857142857143,332.5082829671437,72.0,1091.0,416.2,432.4866671255646,7.0,1091.0,158.0,0.07142857142857142,0.4084922204249357,903.594,1108,1227664,Call Volume_rollstd_3
June,23,15:30:00,0.9952,1039.0,1.0,0.001,352.62,C,C - Interval,15.0,30.0,31.0,1063.0,1095.0,1072.0,369.0,340.0,27.0,720.0,563.4971162304209,72.0,1095.0,903.1428571428571,369.9853278944225,72.0,1095.0,830.8571428571429,306.0354069869536,72.0,1095.0,451.73333333333335,443.2351235096823,7.0,1095.0,-33.0,-0.030783582089552237,0.40966423525165413,1034.0128,1109,1229881,Call Volume_rollstd_3
June,23,16:00:00,0.9936,1096.0,7.0,0.0064,349.46,C,C - Interval,16.0,0.0,32.0,1039.0,1063.0,1091.0,551.0,351.0,14.0,735.3333333333334,575.1454888402881,72.0,1095.0,898.4285714285714,367.6782366611956,72.0,1095.0,878.7142857142857,279.4908636380498,72.0,1095.0,485.6,448.1350319898583,7.0,1095.0,5.0,0.00458295142071494,0.40924593045450297,1088.9856,1110,1232100,Call Volume_rollstd_3
June,23,22:00:00,0.9884,259.0,0.0,0.0,312.63,C,C - Interval,22.0,0.0,44.0,418.0,185.0,671.0,1039.0,1072.0,369.0,555.3333333333334,454.825607605084,185.0,1063.0,460.57142857142856,330.1084958731293,20.0,1063.0,680.8571428571429,336.230657354523,20.0,1096.0,748.3333333333334,331.2526208961587,20.0,1096.0,-412.0,-0.5511265164644714,0.7167368086575389,255.9956,1124,1263376,Call Volume_rollstd_3
June,19,16:00:00,0.9986,724.0,0.0,0.0,347.19,C,C - Interval,16.0,0.0,32.0,38.0,351.0,8.0,78.0,18.0,384.0,580.0,425.7781112269635,259.0,1063.0,415.14285714285717,333.2813769031762,20.0,1063.0,621.0714285714286,331.11036140322005,20.0,1063.0,748.7333333333333,330.6330326795103,20.0,1096.0,716.0,0.3686200378071834,0.8028113001797086,722.9864,1125,1265625,Call Volume_rollstd_3
June,23,21:00:00,0.9971,351.0,1.0,0.0028,335.58,C,C - Interval,21.0,0.0,42.0,340.0,8.0,14.0,113.0,288.0,431.0,682.0,403.64216826293125,259.0,1063.0,443.0,352.0075756760557,20.0,1063.0,597.9285714285714,309.5991115783594,20.0,1063.0,760.5666666666667,322.8345026355665,20.0,1096.0,337.0,-0.1875,0.7945994936254079,349.9821,1126,1267876,Call Volume_rollstd_3
June,24,18:00:00,0.9851,741.0,3.0,0.004,347.27,C,C - Interval,18.0,0.0,36.0,794.0,850.0,968.0,916.0,261.0,6.0,315.6666666666667,415.1606114907022,49.0,794.0,262.42857142857144,278.7375450986463,8.0,794.0,139.85714285714286,228.29395933342278,8.0,794.0,158.56666666666666,174.59720804603705,8.0,794.0,-227.0,5.0,1.0621463340721415,729.9591,1162,1350244,Call Volume_rollstd_3
June,24,18:30:00,0.9933,596.0,2.0,0.0034,361.34,C,C - Interval,18.0,30.0,37.0,741.0,794.0,208.0,903.0,353.0,4.0,528.0,415.6717454915603,49.0,794.0,367.14285714285717,303.78414955986483,49.0,794.0,189.71428571428572,276.61787821731497,8.0,794.0,171.4,201.66113605031416,8.0,794.0,388.0,0.7529411764705882,0.827427644715585,592.0068,1163,1352569,Call Volume_rollstd_3
June,24,23:30:00,1.0,96.0,0.0,0.0,335.49,C,C - Interval,23.0,30.0,47.0,884.0,125.0,387.0,850.0,914.0,846.0,396.0,423.4819948947067,125.0,884.0,338.14285714285717,255.93842265372538,125.0,884.0,431.7857142857143,260.25229728430344,49.0,884.0,247.93333333333334,261.72688230202886,8.0,884.0,-291.0,-0.751937984496124,0.7568943635724873,96.0,1174,1378276,Call Volume_rollstd_3
June,24,17:00:00,0.9976,850.0,2.0,0.0024,345.61,C,C - Interval,17.0,0.0,34.0,854.0,166.0,914.0,846.0,970.0,13.0,368.3333333333333,446.81577113317485,96.0,884.0,296.57142857142856,269.93076713783455,96.0,884.0,435.14285714285717,255.18857496214054,96.0,884.0,247.83333333333334,261.7863149835062,8.0,884.0,-64.0,1.7070063694267517,0.9101711801372071,847.96,1175,1380625,Call Volume_rollstd_3
June,25,07:00:00,1.0,91.0,0.0,0.0,294.02,C,C - Interval,7.0,0.0,14.0,96.0,884.0,314.0,794.0,51.0,928.0,610.0,445.4615583863555,96.0,884.0,373.14285714285717,342.08012149759634,96.0,884.0,439.14285714285717,261.6044745391415,96.0,884.0,273.56666666666666,281.702053820054,8.0,884.0,-223.0,-0.6604477611940298,0.916753771241644,91.0,1176,1382976,Call Volume_rollstd_3
June,25,06:00:00,1.0,32.0,0.0,0.0,238.88,C,C - Interval,6.0,0.0,12.0,40.0,91.0,210.0,596.0,208.0,903.0,345.6666666666667,436.7726334528454,91.0,850.0,347.85714285714283,357.3483028136699,91.0,884.0,392.7142857142857,261.59082216652286,91.0,884.0,274.4,281.103196169221,8.0,884.0,-178.0,-0.8476190476190476,1.027284648745663,32.0,1177,1385329,Call Volume_rollstd_3
June,25,05:30:00,1.0,10.0,0.0,0.0,223.1,C,C - Interval,5.0,30.0,11.0,32.0,40.0,179.0,564.0,66.0,920.0,324.3333333333333,456.19549902792073,32.0,850.0,322.42857142857144,374.70470913456614,32.0,884.0,352.42857142857144,271.1308836041278,32.0,884.0,274.3,281.19181697025664,8.0,884.0,-169.0,-0.9441340782122905,1.1621324607629433,10.0,1178,1387684,Call Volume_rollstd_3
June,25,04:00:00,1.0,10.0,0.0,0.0,477.3,C,C - Interval,4.0,0.0,8.0,667.0,14.0,91.0,314.0,794.0,51.0,230.66666666666666,377.87872834195576,11.0,667.0,239.28571428571428,359.700669207846,10.0,850.0,267.92857142857144,306.9664136691147,10.0,884.0,294.5,287.1195533763493,8.0,884.0,-81.0,-0.9882352941176471,1.5032266772865206,10.0,1182,1397124,Call Volume_rollstd_3
June,25,03:00:00,1.0,10.0,0.0,0.0,393.7,C,C - Interval,3.0,0.0,6.0,10.0,667.0,40.0,268.0,741.0,968.0,230.33333333333334,378.1697149869799,10.0,667.0,119.28571428571429,243.27879362692568,10.0,667.0,246.21428571428572,314.12544739848056,10.0,884.0,294.56666666666666,287.0509606724707,8.0,884.0,-30.0,-0.8901098901098901,2.0394629405850058,10.0,1183,1399489,Call Volume_rollstd_3
June,25,02:30:00,1.0,10.0,0.0,0.0,270.4,C,C - Interval,2.0,30.0,5.0,10.0,10.0,32.0,210.0,596.0,208.0,229.0,379.3191268575845,10.0,667.0,107.71428571428571,246.75001809234442,10.0,667.0,227.78571428571428,320.2571511413003,10.0,884.0,294.6,287.01671223719376,8.0,884.0,-22.0,-0.6875,2.2907826613347626,10.0,1184,1401856,Call Volume_rollstd_3
June,25,00:00:00,1.0,66.0,0.0,0.0,339.2,C,C - Interval,0.0,0.0,0.0,208.0,968.0,920.0,510.0,0.0,15.0,328.0,456.2148616605998,40.0,854.0,245.57142857142858,348.5096159088773,17.0,854.0,176.57142857142858,298.8042102179198,10.0,854.0,247.56666666666666,290.852336434135,10.0,884.0,-854.0,1.1290322580645162,1.4191781916010129,66.0,1194,1425636,Call Volume_rollstd_3
June,24,01:00:00,1.0,42.0,0.0,0.0,396.4,C,C - Interval,1.0,0.0,2.0,49.0,90.0,20.0,896.0,993.0,864.0,336.6666666666667,448.1844858240115,66.0,854.0,250.57142857142858,345.1530371409469,17.0,854.0,180.28571428571428,296.9453274131893,10.0,854.0,230.96666666666667,286.346002824089,10.0,884.0,22.0,-0.125,1.3774636601976216,42.0,1195,1428025,Call Volume_rollstd_3
June,24,01:30:00,1.0,20.0,0.0,0.0,316.4,C,C - Interval,1.0,30.0,3.0,42.0,49.0,185.0,850.0,1095.0,937.0,320.6666666666667,462.0360736277348,42.0,854.0,249.71428571428572,345.74687961268074,17.0,854.0,135.64285714285714,263.20878145943624,10.0,854.0,215.0,282.9504647765068,10.0,884.0,-165.0,0.17647058823529413,1.3845698840324743,20.0,1196,1430416,Call Volume_rollstd_3
June,24,15:00:00,0.9938,970.0,1.0,0.001,360.46,C,C - Interval,15.0,0.0,30.0,945.0,32.0,13.0,90.0,529.0,1048.0,325.6666666666667,536.5969934069083,0.0,945.0,144.14285714285714,353.2965838930191,0.0,945.0,145.07142857142858,320.5880328602199,0.0,945.0,123.4,265.4219282576326,0.0,945.0,957.0,5.0,2.4510169348375954,963.986,1207,1456849,Call Volume_rollstd_3
June,24,07:30:00,0.9932,148.0,1.0,0.0068,306.36,C,C - Interval,7.0,30.0,15.0,970.0,945.0,9.0,49.0,432.0,973.0,649.0,534.4838631801715,32.0,970.0,280.85714285714283,462.4061809605025,0.0,970.0,153.35714285714286,341.1590216042611,0.0,970.0,154.66666666666666,306.37281023383025,0.0,970.0,139.0,5.0,1.646410613796296,146.9936,1208,1459264,Call Volume_rollstd_3
June,23,23:00:00,0.994,166.0,0.0,0.0,294.25,C,C - Interval,23.0,0.0,46.0,66.0,208.0,909.0,624.0,32.0,15.0,687.6666666666666,467.5321735809565,148.0,970.0,300.7142857142857,451.6454045250236,0.0,970.0,159.21428571428572,340.24655733779065,0.0,970.0,159.26666666666668,305.1594194259251,0.0,970.0,-743.0,5.0,1.5019087086342826,165.004,1209,1461681,Call Volume_rollstd_3
June,24,08:00:00,1.0,261.0,0.0,0.0,303.68,C,C - Interval,8.0,0.0,16.0,148.0,970.0,6.0,42.0,20.0,896.0,428.0,469.47204389611994,148.0,970.0,323.57142857142856,438.08973857831893,0.0,970.0,168.07142857142858,338.5704026970111,0.0,970.0,164.43333333333334,303.87198794471186,0.0,970.0,255.0,5.0,1.3539197218755994,261.0,1210,1464100,Call Volume_rollstd_3
June,24,15:30:00,0.9969,968.0,5.0,0.0052,360.13,C,C - Interval,15.0,30.0,31.0,51.0,914.0,916.0,261.0,6.0,42.0,620.3333333333334,493.1392636297922,51.0,914.0,787.0,324.64750114547394,51.0,920.0,684.4285714285714,313.35178419683587,51.0,928.0,424.3666666666667,416.2884016320093,0.0,970.0,52.0,0.056768558951965066,0.41251270793579914,964.9992,1223,1495729,Call Volume_rollstd_3
June,23,22:30:00,0.9952,208.0,0.0,0.0,341.08,C,C - Interval,22.0,30.0,45.0,968.0,51.0,903.0,353.0,4.0,20.0,644.3333333333334,514.550612994809,51.0,968.0,794.4285714285714,328.6613541539166,51.0,968.0,741.7142857142857,283.13666951910955,51.0,968.0,428.1666666666667,420.84087281285406,0.0,970.0,-695.0,-0.769656699889258,0.4137078725188664,207.0016,1224,1498176,Call Volume_rollstd_3
June,24,08:30:00,0.9972,353.0,1.0,0.0028,301.87,C,C - Interval,8.0,30.0,17.0,261.0,148.0,4.0,20.0,185.0,850.0,409.0,490.4314427114155,51.0,968.0,695.1428571428571,389.70434458763316,51.0,968.0,737.9285714285714,290.3216953883857,51.0,968.0,432.9,417.41159295236906,0.0,970.0,349.0,-0.616304347826087,0.5606104422756745,352.0116,1225,1500625,Call Volume_rollstd_3
June,22,13:30:00,0.6005,439.0,11.0,0.0251,317.24,C,C - Interval,13.0,30.0,27.0,7.0,91.0,298.0,33.0,311.0,43.0,509.6666666666667,403.49514660443407,208.0,968.0,614.1428571428571,394.07927653008693,51.0,968.0,726.7142857142857,302.5767362483129,51.0,968.0,443.26666666666665,411.1840709826741,0.0,970.0,141.0,-0.517051705170517,0.6416736300792297,263.6195,1226,1503076,Call Volume_rollstd_3
June,20,11:30:00,0.8399,927.0,15.0,0.0162,338.36,C,C - Interval,11.0,30.0,23.0,901.0,807.0,87.0,15.0,34.0,244.0,333.0,493.69221180812696,7.0,901.0,423.85714285714283,378.6301751363857,7.0,968.0,605.4285714285714,387.7048271134016,7.0,968.0,489.2,399.5713565378741,0.0,970.0,840.0,-0.042355371900826444,0.8932966720440512,778.5873,1230,1512900,Call Volume_rollstd_3
June,20,12:00:00,0.8163,966.0,24.0,0.0248,329.81,C,C - Interval,12.0,0.0,24.0,927.0,901.0,66.0,17.0,26.0,181.0,639.6666666666666,475.337073384071,91.0,927.0,418.0,369.00451668419174,7.0,927.0,606.2142857142857,388.39317481356176,7.0,968.0,519.6666666666666,396.84604270320636,0.0,970.0,900.0,3.644230769230769,0.8827859250817984,788.5458,1231,1515361,Call Volume_rollstd_3
June,20,09:30:00,1.0,685.0,0.0,0.0,287.71,C,C - Interval,9.0,30.0,19.0,36.0,891.0,891.0,807.0,108.0,10.0,606.0,493.6344801571303,36.0,891.0,768.8571428571429,323.15962442288986,36.0,891.0,785.5714285714286,306.87975953651085,36.0,966.0,720.6,324.97252934299814,7.0,968.0,-206.0,-0.23120089786756454,0.4203116631289909,685.0,1242,1542564,Call Volume_rollstd_3
June,20,10:30:00,0.9203,807.0,4.0,0.005,311.54,C,C - Interval,10.0,30.0,21.0,717.0,856.0,108.0,10.0,324.0,344.0,537.3333333333334,446.2178092964619,36.0,891.0,739.4285714285714,319.5423066110121,36.0,891.0,828.0,236.44156864776411,36.0,966.0,722.6333333333333,324.5378128262138,7.0,968.0,699.0,-0.09427609427609428,0.4321476325883085,742.6821,1243,1545049,Call Volume_rollstd_3
June,20,18:00:00,0.9435,719.0,47.0,0.0654,351.65,C,C - Interval,18.0,0.0,36.0,685.0,36.0,891.0,901.0,180.0,17.0,509.3333333333333,414.43254376717766,36.0,807.0,727.4285714285714,314.4380474978912,36.0,891.0,821.2857142857143,235.54206828943717,36.0,966.0,724.9333333333333,324.89477695394487,7.0,968.0,-172.0,-0.19304152637485972,0.4322596882335504,678.3765,1244,1547536,Call Volume_rollstd_3
June,20,09:00:00,1.0,471.0,1.0,0.0021,330.12,C,C - Interval,9.0,0.0,18.0,66.0,87.0,13.0,19.0,184.0,514.0,494.3333333333333,396.1077294541646,37.0,729.0,380.57142857142856,328.50969399337276,37.0,729.0,314.5,248.30370671665383,37.0,729.0,544.4666666666667,324.05754420167824,36.0,929.0,458.0,5.0,0.8632011478804841,471.0,1262,1592644,Call Volume_rollstd_3
June,20,02:00:00,0.8333,19.0,1.0,0.0526,263.28,C,C - Interval,2.0,0.0,4.0,26.0,34.0,184.0,514.0,740.0,859.0,436.0,411.2955141987331,34.0,856.0,296.57142857142856,278.7734188326058,34.0,856.0,323.7857142857143,207.53245476363222,34.0,856.0,336.3333333333333,226.3763015093615,34.0,856.0,-165.0,-0.8967391304347826,0.9399874430771872,15.8327,1279,1635841,Call Volume_rollstd_3
June,20,02:30:00,0.5625,22.0,6.0,0.2727,448.0,C,C - Interval,2.0,30.0,5.0,19.0,26.0,149.0,474.0,182.0,758.0,303.0,478.9707715508331,19.0,856.0,273.0,296.30277307736037,19.0,856.0,288.42857142857144,214.67639843251348,19.0,856.0,325.5,233.65620928605966,19.0,856.0,-127.0,-0.8523489932885906,1.0853581431405142,12.375,1280,1638400,Call Volume_rollstd_3
June,29,00:30:00,0.963,27.0,0.0,0.0,378.22,C,C - Interval,0.0,30.0,1.0,37.0,483.0,614.0,402.0,605.0,583.0,433.3333333333333,373.9817286089438,37.0,780.0,476.85714285714283,254.37074554766824,37.0,780.0,471.14285714285717,217.1964219647397,37.0,780.0,442.3333333333333,204.09486187476153,15.0,780.0,-587.0,-0.9433962264150944,0.5334317611844451,26.000999999999998,1368,1871424,Call Volume_rollstd_3
