Date,Call Volume,CCT,Service Level,Abandon Rate,client,source_sheet,Date_raw,day_of_week,day_name,month,month_name,day_of_month,week_of_year,quarter,quarter_label,is_weekend,is_monday,is_sunday,is_month_start,is_month_end,is_pay_period,dow_sin,dow_cos,month_sin,month_cos,hour,minute,hour_sin,hour_cos,interval_num,interval_sin,interval_cos,Call Volume_lag_1,Call Volume_lag_2,Call Volume_lag_7,Call Volume_lag_14,Call Volume_lag_21,Call Volume_lag_28,Call Volume_rollmean_3,Call Volume_rollstd_3,Call Volume_rollmin_3,Call Volume_rollmax_3,Call Volume_rollmean_7,Call Volume_rollstd_7,Call Volume_rollmin_7,Call Volume_rollmax_7,Call Volume_rollmean_14,Call Volume_rollstd_14,Call Volume_rollmin_14,Call Volume_rollmax_14,Call Volume_rollmean_30,Call Volume_rollstd_30,Call Volume_rollmin_30,Call Volume_rollmax_30,diff_lag7,pct_change_7,volatility_ratio,volume_x_service,volume_x_abandon,lag7_x_weekend,interval_x_dow,trend,trend_squared,outlier_column
2024-04-08,24508.0,333.78,0.7231,0.0581,C,C - Daily,04/08/24 Mon,0,Monday,4,April,8,15,2,Q2,0,1,0,0,0,0,0.0,1.0,0.8660254037844387,-0.49999999999999983,0,0,0.0,1.0,0,0.0,1.0,10086.0,15682.0,29720.0,25652.0,27636.0,26734.0,16578.333333333332,6983.774075192683,10086.0,23967.0,22652.285714285714,7077.562615154209,10086.0,29720.0,20910.428571428572,7077.822065212804,5386.0,29720.0,20547.8,6577.294310077609,5386.0,29720.0,-5212.0,-0.1753701211305518,0.3124436405413485,17721.7348,1423.9148,0.0,0,98,9604,Abandon Rate
2024-04-29,26280.0,363.1,0.6458,0.0572,C,C - Daily,04/29/24 Mon,0,Monday,4,April,29,18,2,Q2,0,1,0,0,1,0,0.0,1.0,0.8660254037844387,-0.49999999999999983,0,0,0.0,1.0,0,0.0,1.0,10148.0,14692.0,26933.0,26959.0,24508.0,29720.0,15706.666666666666,6129.3162206997795,10148.0,22280.0,20399.85714285714,5817.5325648299595,10148.0,26933.0,20666.071428571428,5620.646164116531,10148.0,26959.0,20366.266666666666,6435.319186325184,5386.0,29720.0,-653.0,-0.024245349571158058,0.28517516196758885,16971.624,1503.2160000000001,0.0,0,119,14161,Abandon Rate
2024-08-29,21343.0,346.42,0.5592,0.0559,C,C - Daily,08/29/24 Thu,3,Thursday,8,August,29,35,3,Q3,0,0,0,0,1,0,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,0,0,0.0,1.0,0,0.0,1.0,22414.0,22131.0,22006.0,23218.0,21690.0,24376.0,22750.333333333332,839.6405977163457,22131.0,23706.0,19544.428571428572,5121.989354965584,10306.0,23706.0,19917.785714285714,5125.7651613209,10190.0,25018.0,20205.066666666666,5002.2668029420465,9865.0,25956.0,-663.0,-0.030128146869035716,0.26206902577102054,11935.0056,1193.0737,0.0,0,241,58081,Abandon Rate
2025-01-29,20015.0,335.75,0.8637,0.0502,C,C - Daily,01/29/25 Wed,2,Wednesday,1,January,29,5,1,Q1,0,0,0,0,1,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0,0,0.0,1.0,0,0.0,1.0,21712.0,23139.0,21526.0,22338.0,21787.0,8051.0,17940.333333333332,7801.233385390637,8970.0,23139.0,18751.428571428572,5089.82572907764,8970.0,23139.0,18254.0,4821.356065226077,8803.0,23139.0,18726.133333333335,5334.526257822926,8051.0,26094.0,-1511.0,-0.07019418377775713,0.2714366913267064,17286.9555,1004.753,0.0,0,394,155236,Abandon Rate
2025-02-04,23715.0,358.43,0.5535,0.0454,C,C - Daily,02/04/25 Tue,1,Tuesday,2,February,4,6,1,Q1,0,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0,0,0.0,1.0,0,0.0,1.0,27260.0,10769.0,21712.0,20505.0,21921.0,22765.0,18160.333333333332,8377.17567759764,10769.0,27260.0,19748.0,5108.743811675534,10769.0,27260.0,19163.5,4890.480607969227,8970.0,27260.0,18647.4,5029.069534835134,8803.0,27260.0,2003.0,0.09225313190862196,0.2586967698843191,13126.2525,1076.661,0.0,0,400,160000,Abandon Rate
2025-03-21,20427.0,350.96,0.78,0.0518,C,C - Daily,03/21/25 Fri,4,Friday,3,March,21,12,1,Q1,0,0,0,0,0,0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0,0,0.0,1.0,0,0.0,1.0,21931.0,21614.0,20580.0,21656.0,22862.0,22146.0,21623.333333333332,303.10779160796415,21325.0,21931.0,19071.285714285714,5077.243173031504,9749.0,23933.0,19154.285714285714,4982.600362624559,9514.0,24650.0,19853.1,4844.141711458247,9514.0,27511.0,-153.0,-0.0074344023323615165,0.2662244826644434,15933.060000000001,1058.1186,0.0,0,445,198025,Abandon Rate
2025-06-30,24009.0,345.87,0.6377,0.0554,C,C - Daily,06/30/25 Mon,0,Monday,6,June,30,27,2,Q2,0,1,0,0,1,0,0.0,1.0,1.2246467991473532e-16,-1.0,0,0,0.0,1.0,0,0.0,1.0,8522.0,13577.0,23707.0,23843.0,23365.0,25194.0,14088.666666666666,5839.337148455575,8522.0,20167.0,18315.714285714286,5319.4463908156595,8522.0,23707.0,18457.285714285714,5060.781095513151,8522.0,23843.0,18201.3,5310.220445777988,7880.0,25194.0,302.0,0.012738853503184714,0.2904307365705453,15310.5393,1330.0986,0.0,0,546,298116,Abandon Rate
2025-08-12,21717.0,332.36,0.6667,0.0586,C,C - Daily,08/12/25 Tue,1,Tuesday,8,August,12,33,3,Q3,0,0,0,0,0,0,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,0,0,0.0,1.0,0,0.0,1.0,23530.0,9443.0,23063.0,20219.0,21422.0,22156.0,15499.333333333334,7248.060867110134,9443.0,23530.0,18964.285714285714,5353.473318456752,9443.0,23530.0,19176.785714285714,5102.0950022601355,9443.0,25576.0,18657.733333333334,5136.153410624649,9240.0,25576.0,-1346.0,-0.05836187833326107,0.2822923783743674,14478.723899999999,1272.6162,0.0,0,589,346921,Abandon Rate
2025-08-18,23655.0,315.45,0.6992,0.055,C,C - Daily,08/18/25 Mon,0,Monday,8,August,18,34,3,Q3,0,1,0,0,0,0,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,0,0.0,1.0,0,0.0,1.0,9523.0,13880.0,23530.0,25576.0,22844.0,23504.0,14705.333333333334,5640.470400005064,9523.0,20713.0,18760.14285714286,5072.103456771192,9523.0,23530.0,19008.35714285714,5184.659377686958,9443.0,25576.0,18316.166666666668,5102.980218381738,9240.0,25576.0,125.0,0.0053123671908202295,0.2703659292679643,16539.576,1301.025,0.0,0,595,354025,Abandon Rate
2025-10-01,23531.0,339.69,0.599,0.0807,C,C - Daily,10/01/25 Wed,2,Wednesday,10,October,1,40,4,Q4,0,0,0,1,0,1,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,0,0,0.0,1.0,0,0.0,1.0,21073.0,22150.0,20364.0,20654.0,21139.0,24645.0,17313.0,7464.669383167623,8716.0,22150.0,17893.428571428572,5008.175977244362,8716.0,22150.0,17941.428571428572,4859.653940105449,8716.0,22800.0,18453.566666666666,5127.162276800259,8716.0,25094.0,3167.0,0.1555195442938519,0.27988912003377564,14095.069,1898.9516999999998,0.0,0,639,408321,Abandon Rate
2025-10-03,22658.0,361.77,0.3132,0.2209,C,C - Daily,10/03/25 Fri,4,Friday,10,October,3,40,4,Q4,0,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0,0,0.0,1.0,0,0.0,1.0,21802.0,23531.0,19516.0,19907.0,19491.0,21052.0,22135.333333333332,1262.447754694622,21073.0,23531.0,18551.85714285714,5512.526747586534,8716.0,23531.0,18264.571428571428,5109.85889786048,8716.0,23531.0,18676.133333333335,5016.62572221424,8716.0,24645.0,3142.0,0.16099610575937692,0.29714150476352574,7096.485599999999,5005.1522,0.0,0,641,410881,Abandon Rate
2025-10-04,14077.0,357.81,0.4658,0.1272,C,C - Daily,10/04/25 Sat,5,Saturday,10,October,4,40,4,Q4,1,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,0,0,0.0,1.0,0,0.0,1.0,22658.0,21802.0,13075.0,13015.0,13092.0,13889.0,22663.666666666668,864.5139289412867,21802.0,23531.0,19000.714285714286,5727.830238239871,8716.0,23531.0,18461.071428571428,5229.374318571603,8716.0,23531.0,18609.9,4947.74683202294,8716.0,24144.0,1002.0,0.07663479923518164,0.30145341654583735,6557.0666,1790.5944000000002,13075.0,0,642,412164,Abandon Rate
2025-10-10,19888.0,358.31,0.6042,0.152,C,C - Daily,10/10/25 Fri,4,Friday,10,October,10,41,4,Q4,0,0,0,0,0,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0,0,0.0,1.0,0,0.0,1.0,20462.0,21053.0,22658.0,19516.0,19907.0,19491.0,20922.333333333332,410.8896851144882,20462.0,21252.0,19026.85714285714,5325.752949226076,9365.0,24321.0,18789.35714285714,5213.143605086348,8716.0,24321.0,18553.233333333334,4864.103926998641,8716.0,24321.0,-2770.0,-0.12225262600406038,0.279907128604548,12016.3296,3022.976,0.0,0,648,419904,Abandon Rate
2025-12-02,25221.0,360.11,0.7246,0.0533,C,C - Daily,12/02/25 Tue,1,Tuesday,12,December,2,49,4,Q4,0,0,0,1,0,0,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,0,0,0.0,1.0,0,0.0,1.0,30208.0,10504.0,21420.0,22666.0,22195.0,26086.0,18227.333333333332,10519.295096789208,10504.0,30208.0,16988.571428571428,8232.970623396783,4646.0,30208.0,18186.14285714286,6692.68327075451,4646.0,30208.0,19668.266666666666,6469.664607484173,4646.0,30208.0,3801.0,0.17745098039215687,0.4846181833482802,18275.1366,1344.2793,0.0,0,701,491401,Abandon Rate
2025-12-20,14353.0,346.72,0.7582,0.064,C,C - Daily,12/20/25 Sat,5,Saturday,12,December,20,51,4,Q4,1,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,0,0,0.0,1.0,0,0.0,1.0,20158.0,20586.0,14148.0,14974.0,13970.0,14660.0,20739.666666666668,671.8127219199993,20158.0,21475.0,18753.14285714286,5011.804745750142,9614.0,23857.0,19024.14285714286,4837.2192243246245,9614.0,24128.0,19098.033333333333,5834.921566611304,4646.0,30208.0,205.0,0.01448968052021487,0.26725145667203204,10882.444599999999,918.592,14148.0,0,719,516961,Abandon Rate
2025-12-31,16437.0,348.89,0.6835,0.0779,C,C - Daily,12/31/25 Wed,2,Wednesday,12,December,31,1,4,Q4,0,0,0,0,1,0,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,0,0,0.0,1.0,0,0.0,1.0,20907.0,22613.0,12669.0,21475.0,22420.0,25483.0,17364.333333333332,7661.153002866701,8573.0,22613.0,14062.142857142857,6978.71885158905,2950.0,22613.0,16169.142857142857,6067.634450440786,2950.0,22613.0,18596.7,6224.576474444414,2950.0,30208.0,3768.0,0.2974188965190623,0.49627705553028245,11234.6895,1280.4423,0.0,0,730,532900,Abandon Rate
2024-01-02,16184.0,348.04,0.5553,0.071,D,D - Daily,01/02/24 Tue,1,Tuesday,1,January,2,1,1,Q1,0,0,0,1,0,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0,0,0.0,1.0,0,0.0,1.0,4380.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,8986.9752,1149.0639999999999,,0,1,1,Abandon Rate
2024-01-03,15575.0,333.97,0.5945,0.0679,D,D - Daily,01/03/24 Wed,2,Wednesday,1,January,3,1,1,Q1,0,0,0,1,0,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0,0,0.0,1.0,0,0.0,1.0,16184.0,4380.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,9259.3375,1057.5425,,0,2,4,Abandon Rate
2024-02-11,4632.0,336.74,0.7542,0.0458,D,D - Daily,02/11/24 Sun,6,Sunday,2,February,11,6,1,Q1,1,0,1,0,0,0,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0,0,0.0,1.0,0,0.0,1.0,7574.0,11722.0,5813.0,4981.0,5399.0,5217.0,10281.0,2345.9631284399957,7574.0,11722.0,10936.42857142857,3142.443309334467,5813.0,14721.0,10830.714285714286,2906.4361584003773,4981.0,14721.0,10672.366666666667,2745.521261773541,4981.0,14721.0,-1181.0,-0.20316531911233443,0.2873372498901609,3493.4544,212.1456,5813.0,0,41,1681,Abandon Rate
2024-05-21,13277.0,317.96,0.6616,0.05,D,D - Daily,05/21/24 Tue,1,Tuesday,5,May,21,21,2,Q2,0,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,0,0,0.0,1.0,0,0.0,1.0,14445.0,5386.0,13061.0,14974.0,14098.0,13656.0,9336.666666666666,4639.12861789079,5386.0,14445.0,11481.285714285714,3365.256835878738,5386.0,14445.0,11599.0,3615.792433627365,4274.0,14974.0,11766.133333333333,3622.0270827957306,4274.0,16467.0,216.0,0.01653778424316668,0.29310801243204676,8784.063199999999,663.85,0.0,0,141,19881,Abandon Rate
2024-08-19,13784.0,333.49,0.8555,0.0496,D,D - Daily,08/19/24 Mon,0,Monday,8,August,19,34,3,Q3,0,1,0,0,0,0,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,0,0.0,1.0,0,0.0,1.0,5658.0,8108.0,13286.0,15795.0,13599.0,14515.0,8647.0,3291.7644204894077,5658.0,12175.0,10799.714285714286,2807.389339717933,5658.0,13286.0,11230.5,3176.855454206731,5435.0,15795.0,10977.433333333332,3162.028317648212,5217.0,15795.0,498.0,0.037483064880325156,0.25995033437426296,11792.212000000001,683.6863999999999,0.0,0,231,53361,Abandon Rate
2024-08-29,10950.0,328.46,0.696,0.0463,D,D - Daily,08/29/24 Thu,3,Thursday,8,August,29,35,3,Q3,0,0,0,0,1,0,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,0,0,0.0,1.0,0,0.0,1.0,12081.0,12498.0,12448.0,12244.0,12595.0,13548.0,12864.0,1016.6725136443791,12081.0,14013.0,10975.57142857143,3051.4095025710562,5619.0,14013.0,11048.42857142857,2921.6537391396255,5619.0,14013.0,11387.033333333333,2926.736884647136,5435.0,15795.0,-1498.0,-0.12034061696658098,0.2780182810917413,7621.2,506.985,0.0,0,241,58081,Abandon Rate
2024-10-21,14024.0,320.04,0.8494,0.0466,D,D - Daily,10/21/24 Mon,0,Monday,10,October,21,43,4,Q4,0,1,0,0,0,0,0.0,1.0,-0.8660254037844386,0.5000000000000001,0,0,0.0,1.0,0,0.0,1.0,5359.0,7741.0,11717.0,13849.0,12820.0,13810.0,8320.666666666666,3290.024670626845,5359.0,11862.0,10498.285714285714,2800.928043481642,5359.0,12696.0,10563.357142857143,2808.762131044779,5357.0,13849.0,10478.566666666668,2979.56550504441,4991.0,13849.0,2307.0,0.19689340274814374,0.26679861071700817,11911.9856,653.5184,0.0,0,294,86436,Abandon Rate
2025-02-04,12459.0,333.55,0.5933,0.0638,D,D - Daily,02/04/25 Tue,1,Tuesday,2,February,4,6,1,Q1,0,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0,0,0.0,1.0,0,0.0,1.0,14430.0,5703.0,11051.0,11343.0,11956.0,13309.0,9514.333333333334,4467.079172494406,5703.0,14430.0,10279.57142857143,2690.0721710976954,5703.0,14430.0,10159.785714285714,2573.688618383282,4897.0,14430.0,10198.966666666667,2746.872221063542,4782.0,14430.0,1408.0,0.1274092842276717,0.26169108214188846,7391.9247000000005,794.8842,0.0,0,400,160000,Abandon Rate
2025-03-21,10756.0,336.11,0.871,0.0665,D,D - Daily,03/21/25 Fri,4,Friday,3,March,21,12,1,Q1,0,0,0,0,0,0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0,0,0.0,1.0,0,0.0,1.0,11007.0,11170.0,10367.0,10812.0,11457.0,11256.0,11086.333333333334,81.58635506840925,11007.0,11170.0,9677.285714285714,2632.471190996883,4821.0,12050.0,9716.857142857143,2473.3912520493664,4821.0,12050.0,10163.1,2525.0820724114637,4678.0,14525.0,389.0,0.03752290923121443,0.2720257796161583,9368.476,715.274,0.0,0,445,198025,Abandon Rate
2025-04-01,11990.0,329.48,0.753,0.0675,D,D - Daily,04/01/25 Tue,1,Tuesday,4,April,1,14,2,Q2,0,0,0,1,0,1,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.49999999999999983,0,0,0.0,1.0,0,0.0,1.0,11426.0,4434.0,10898.0,11082.0,11339.0,12171.0,7617.333333333333,3537.6966140885006,4434.0,11426.0,9302.285714285714,2584.8578113238427,4434.0,11426.0,9487.285714285714,2527.0995057749437,4434.0,11809.0,9698.766666666666,2661.8934754630254,4434.0,14525.0,1092.0,0.10020187190310148,0.2778734056033371,9028.47,809.325,0.0,0,456,207936,Abandon Rate
2025-04-09,11237.0,316.26,0.7225,0.0559,D,D - Daily,04/09/25 Wed,2,Wednesday,4,April,9,15,2,Q2,0,0,0,0,0,0,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.49999999999999983,0,0,0.0,1.0,0,0.0,1.0,11559.0,12304.0,11691.0,10520.0,11170.0,11330.0,9607.333333333334,4042.77235734753,4959.0,12304.0,10173.714285714286,2836.361267204023,4959.0,12304.0,9816.0,2698.392626959763,4434.0,12304.0,9845.633333333333,2524.2528629461694,4434.0,12304.0,-454.0,-0.038833290565392184,0.27879309242906314,8118.7325,628.1483,0.0,0,464,215296,Abandon Rate
2025-06-30,11446.0,326.09,0.7107,0.0794,D,D - Daily,06/30/25 Mon,0,Monday,6,June,30,27,2,Q2,0,1,0,0,1,0,0.0,1.0,1.2246467991473532e-16,-1.0,0,0,0.0,1.0,0,0.0,1.0,4087.0,6765.0,11245.0,11868.0,12417.0,13042.0,6895.333333333333,2875.715968821203,4087.0,9834.0,9029.57142857143,2625.6640974010625,4087.0,11245.0,9255.07142857143,2630.4499312207777,4087.0,11868.0,9216.433333333332,2762.741949876821,4087.0,13042.0,201.0,0.017874610938194754,0.29078501877651897,8134.6722,908.8124,0.0,0,546,298116,Abandon Rate
2025-08-18,11935.0,310.76,0.7829,0.0497,D,D - Daily,08/18/25 Mon,0,Monday,8,August,18,34,3,Q3,0,1,0,0,0,0,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,0,0.0,1.0,0,0.0,1.0,4818.0,6845.0,12157.0,13113.0,11540.0,11978.0,7355.666666666667,2827.7967277251855,4818.0,10404.0,9410.714285714286,2598.894041336663,4818.0,12157.0,9655.714285714286,2701.1863327796636,4529.0,13113.0,9220.133333333333,2600.5307247895944,4439.0,13113.0,-222.0,-0.01826108414904993,0.2761633136904234,9343.9115,593.1695,0.0,0,595,354025,Abandon Rate
2025-10-01,11483.0,330.35,0.6829,0.0918,D,D - Daily,10/01/25 Wed,2,Wednesday,10,October,1,40,4,Q4,0,0,0,1,0,1,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,0,0,0.0,1.0,0,0.0,1.0,10517.0,10835.0,10320.0,10717.0,10760.0,10141.0,8620.0,3564.644302030704,4508.0,10835.0,9016.0,2440.381527548505,4508.0,10835.0,9164.42857142857,2417.312293700336,4502.0,11679.0,9308.433333333332,2358.294440441242,4323.0,12299.0,1163.0,0.1126937984496124,0.27067230784699475,7841.740699999999,1054.1394,0.0,0,639,408321,Abandon Rate
2025-10-03,11558.0,344.46,0.5722,0.1334,D,D - Daily,10/03/25 Fri,4,Friday,10,October,3,40,4,Q4,0,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0,0,0.0,1.0,0,0.0,1.0,11278.0,11483.0,10011.0,10210.0,9940.0,10141.0,11092.666666666666,508.96987468156476,10517.0,11483.0,9326.285714285714,2676.787235616959,4508.0,11483.0,9281.57142857143,2506.42269485312,4502.0,11679.0,9391.066666666668,2409.0474427891972,4323.0,12299.0,1547.0,0.15453001698132054,0.2870153582703069,6613.4876,1541.8372,0.0,0,641,410881,Abandon Rate
2025-10-04,7866.0,348.54,0.6571,0.1119,D,D - Daily,10/04/25 Sat,5,Saturday,10,October,4,40,4,Q4,1,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,0,0,0.0,1.0,0,0.0,1.0,11558.0,11278.0,6652.0,7000.0,6630.0,7234.0,11439.666666666666,144.94251734179937,11278.0,11558.0,9547.285714285714,2803.5979094897357,4508.0,11558.0,9377.857142857143,2569.9201680849387,4502.0,11679.0,9438.3,2437.975759405382,4323.0,12299.0,1214.0,0.18250150330727602,0.29365392357481035,5168.7486,880.2053999999999,6652.0,0,642,412164,Abandon Rate
2025-10-10,10245.0,356.44,0.7622,0.1997,D,D - Daily,10/10/25 Fri,4,Friday,10,October,10,41,4,Q4,0,0,0,0,0,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0,0,0.0,1.0,0,0.0,1.0,10800.0,11194.0,11558.0,10011.0,10210.0,9940.0,11097.666666666666,263.07856874586327,10800.0,11299.0,10040.42857142857,2613.7821802350463,5088.0,12478.0,9683.357142857143,2568.5566616634856,4508.0,12478.0,9518.7,2434.7064136543504,4323.0,12478.0,-1313.0,-0.11360096902578301,0.26032575817260684,7808.739,2045.9264999999998,0.0,0,648,419904,Abandon Rate
2025-12-02,14196.0,347.76,0.802,0.0531,D,D - Daily,12/02/25 Tue,1,Tuesday,12,December,2,49,4,Q4,0,0,0,1,0,0,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,0,0,0.0,1.0,0,0.0,1.0,15505.0,5556.0,11292.0,12096.0,11472.0,12084.0,9595.0,5231.74263510735,5556.0,15505.0,8870.0,4252.124919770503,2225.0,15505.0,9675.07142857143,3523.5973851969907,2225.0,15505.0,9947.366666666667,3116.2375577115286,2225.0,15505.0,2904.0,0.25717321997874604,0.47938274180050766,11385.192000000001,753.8076,0.0,0,701,491401,Abandon Rate
2025-12-20,8627.0,327.69,0.7122,0.0488,D,D - Daily,12/20/25 Sat,5,Saturday,12,December,20,51,4,Q4,1,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,0,0,0.0,1.0,0,0.0,1.0,11365.0,11694.0,8120.0,8821.0,7724.0,8075.0,11704.666666666666,345.1236493394758,11365.0,12055.0,10508.42857142857,2700.0869033633517,5445.0,12891.0,10761.5,2638.662386950576,5445.0,13918.0,10555.366666666667,3209.2698759658024,2225.0,15505.0,507.0,0.0624384236453202,0.2569448785810501,6144.1494,420.99760000000003,8120.0,0,719,516961,Abandon Rate
